Ticker,5Y Sharpe Ratio
BAMG,1.3099785790856928
BAMO,1.4728655930679082
BAMU,0.1156967625373586
BAMV,1.0516071324778855
BAMY,1.4291139929626626
BAPR,0.5756517413899779
BASG,
BASV,
BATT,-0.42312525468979634
BAUG,0.651002031860924
BBAG,-0.5913050998818656
BBAX,0.1124546222724416
BBBI,0.52910694466617
BBBL,-0.05807565397748829
BBBS,0.5855755728576136
BBC,-0.43305409516590493
BBCA,0.36286788939888304
BBCB,-0.4196462526851002
BBEM,0.8543319432613689
BBEU,0.26806290243560293
BBH,-0.3925755284499463
BBHY,0.08964259661152718
BBIB,-0.0023888475008128165
BBIN,0.24386806954552578
BBJP,0.17541605250237166
BBLB,-0.47097784646777396
BBLU,0.7283770151341831
BBMC,0.15297763340242188
BBP,0.19365856229508122
BBRE,-0.019159392826801923
BBSB,0.4309715861326511
BBSC,0.07768118542913668
BBUS,0.5096038326332136
BCCC,
BCD,0.28808157450290145
BCDF,0.525570959125459
BCHI,4.46268960373069
BCHP,1.320063069273221
BCI,0.1773135075308432
BCIL,0.7740550919411536
BCIM,-0.043241312002170296
BCLO,0.3225826954026813
BCNHF,0.9237938039578165
BCOR,4.093324848039117
BCUS,1.0378824032624343
BCYIF,0.3719627128377431
BDBT,
BDEC,0.4762310763521722
BDGS,1.3058258415602135
BDIV,0.5905638179319426
BDVG,0.6848867812109772
BECBF,0.8947632007735438
BEDZ,0.37556622651228894
BEEX,0.8294434710438516
BEEZ,0.7923038405190989
BEGS,4.556978672448622
BELT,0.42517208590565564
BEMB,0.8183497345578633
BENJ,2.8395506496631704
BESF,
BETE,1.0052056519748591
BETH,1.172525243986987
BETZ,-0.06436711126456415
BFAP,12.697736242033045
BFEB,0.6578243043553998
BFIX,0.19543836745687435
BFJL,
BFOR,0.3323837449036209
BFRE,4.1809494532271705
BFRZ,8.550992231585312
BGDV,0.6659018320496475
BGEFF,
BGIG,1.4760469515198054
BGLD,0.44921807769859434
BGLIF,
BGRN,-0.5454947166059666
BGRO,0.7923971888858933
BHYB,1.485587544405703
BIB,-0.39576725211606456
BIBL,0.15932453569384575
BIDD,0.4208579038283447
BIGY,0.5040007832903443
BIL,0.3271748580768065
BILD,0.4379659336054459
BILS,0.1688591207927835
BILT,
BILZ,1.7966765241517655
BINC,1.2176434576557211
BINT,
BINV,1.6172893748309611
BIS,0.0197914909451934
BITC,0.9627157082725878
BITI,-1.4529203543942357
BITO,0.4091114792262364
BITQ,0.30470919788455214
BITS,0.34662370636941475
BITU,1.0487938070898049
BITX,1.1193799837474459
BITY,6.5425674579704785
BIV,-0.4927557293329489
BIZD,0.4328228737499986
BJAN,0.5332221917505131
BJK,-0.04062102030473388
BJUL,0.6926477723593072
BJUN,0.44501994475866025
BKAG,-0.5780881595113978
BKCG,2.372013552035931
BKCH,0.257600978370051
BKCI,-0.10902618274830043
BKDV,-0.05111364492719779
BKEM,-0.02753420347358615
BKF,-0.1786836667606092
BKGI,1.0501214247783155
BKHY,0.08286053885763459
BKIE,0.26779816302482445
BKISF,-0.4008705184722029
BKIV,0.6836421399228645
BKKCF,1.362659362871324
BKLC,0.5516758362835684
BKLN,0.5355023960856085
BKMC,0.20756460058399662
BKSE,0.10701118893109379
BKUI,0.16179495889628903
BKWO,1.1070707787036205
BLCN,-0.4099882201940274
BLCR,1.4664866260369764
BLCV,1.2130223636070314
BLDG,-0.08340699483935103
BLES,0.17038388868471754
BLGR,
BLKC,0.2840722112919438
BLKIF,-0.4114492813551967
BLKXF,0.5591476546901476
BLOK,0.4204229307427203
BLOX,
BLPEF,-inf
BLST,
BLTD,
BLUC,
BLUI,
BLUX,
BLV,-0.5778843292496774
BMAR,0.7208880675583337
BMAX,2.19277512730228
BMAY,0.4620923722631071
BMDL,0.21113474930254986
BMDLF,0.022543574868936204
BMED,-0.3861309913108736
BMMPF,-0.07543348990148606
BMMVF,-0.3157706579434889
BMMWF,1.0513330447442815
BMOIF,-1.8002483305995345
BMOZF,
BMQWF,-0.16912805318702406
BMVP,0.2279847392376401
BND,-0.5672452885393046
BNDC,-0.6117504437386478
BNDD,-0.1598707587134164
BNDI,0.05883122782846692
BNDS,0.3175071719570715
BNDW,-0.5701272987843019
BNDX,-0.5097615944059588
BNDY,
BNEHF,-1.6788048277940237
BNGE,0.5331567222486265
BNKSF,0.19774113989793216
BNOV,0.3948970902224979
BOAT,0.46461890227739644
BOBP,141.48127020126523
BOCT,0.6097129045162917
BOED,-4.628292236357981
BOEG,
BOEU,3.1708110453441614
BOND,-0.5029550536846142
BOTT,1.0432273158058718
BOTZ,0.01612587202363341
BOUT,0.10559731893958674
BOXA,0.5131270673022659
BOXX,6.238448010626297
BPAY,0.526337055477979
BPI,4.252463546033915
BRAZ,-0.18660320964173263
BRF,-0.16330020120927663
BRHY,1.279249084527212
BRIF,1.4599208377119353
BRKD,-0.32672303353614796
BRKU,0.03238417905289843
BRKW,
BRLN,1.6739835490153339
BRNY,1.16179249176709
BRRR,1.38851013608327
BRTR,0.0840711727486576
BRZU,0.0010010132465995047
BSCP,-0.6035563957066574
BSCQ,-0.5196049996367583
BSCR,-0.4568691377686736
BSCS,-0.39852510493342136
BSCT,-0.376586502093958
BSCU,-0.38103039418570234
BSCV,-0.3345129149074719
BSCW,0.5222759807284676
BSCX,0.7401405885702276
BSCY,0.7023642666389655
BSCZ,
BSEP,0.575646945116258
BSJP,0.2583656547263601
BSJQ,0.11647432405703592
BSJR,0.04419900614111283
BSJS,-0.013715402366378271
BSJT,-0.03851770377177122
BSJU,1.0191012551645375
BSJV,1.0809346627504246
BSJW,0.9884830682958693
BSJX,
BSMC,0.928014201715221
BSMP,-0.7553581084777544
BSMQ,-0.7127713028968146
BSMR,-0.6276804291999694
BSMS,-0.6115789718568322
BSMT,-0.5930447523266106
BSMU,-0.5891017331649034
BSMV,-0.5539659066200364
BSMW,-0.1860094176483315
BSMY,-1.3204089004603248
BSR,0.4044168415820119
BSSX,0.16189115551893346
BSV,-0.5352743640906974
BSVO,0.34885550521752456
BTAL,0.010946799626740156
BTCC,5.019025137428598
BTCI,1.3962944514107802
BTCL,1.1032726842424252
BTCO,1.3875248538472962
BTCQF,1.2624163868205618
BTCW,1.385891886713896
BTCZ,-1.7937487077630532
BTEUF,1.6611186773126487
BTF,0.37162543956809163
BTFX,0.7729716845396393
BTGD,1.7612313518943912
BTOP,0.8703583654239619
BTR,-0.2468750624795564
BTRN,0.458362077395758
BUCK,0.4944165758246847
BUFB,0.6678270127594323
BUFC,1.3763318103411637
BUFD,0.5027807859980391
BUFF,0.624365731533419
BUFG,0.39712483552876027
BUFH,
BUFI,2.4413452439037955
BUFM,1.6309714762265906
BUFP,1.2543672619678692
BUFQ,1.1421967055173907
BUFR,0.5695661383908144
BUFS,0.2505961659169064
BUFT,0.2883506279084741
BUFX,
BUFY,0.22313946008530267
BUFZ,1.800771688047333
BUG,0.16646101600957633
BUL,0.31911788781508194
BULD,0.1780668968415547
BULU,
BUSA,1.1716395299074303
BUXX,4.085911093571481
BUYO,-0.006916949057890221
BUYW,1.8604706441458048
BUYZ,-0.1689466390268096
BUZZ,0.25934953059505406
BVAL,
BWEB,1.1222231313632887
BWTG,1.3512669251003546
BWX,-0.6527795166211592
BWZ,-0.5733858953125964
BXMNF,
BYLD,-0.25515005629349946
BYRE,-0.024901346474152493
BZDYF,0.5119258733786313
BZEOF,-0.9757217894209398
BZLUF,
BZQ,-0.08954694742099734
BZSPF,1.3186160200471733
BZWHF,0.4193984654099017
CA,-0.9318849310773171
CAAA,0.7525820705952362
CAFG,0.319150430529052
CAFX,-0.2598868088798462
CAIE,
CALF,-0.051403210308364485
CALI,0.1743167979181917
CAML,1.1100020050502224
CAMX,0.7069059521717042
CANC,0.11990051579038126
CANQ,1.2922240639241624
CAOS,1.3063194623076382
CAPE,0.4680268431984285
CARK,0.981143950068832
CARY,1.3482441620109384
CARZ,0.11012927806326375
CAS,2.7229400847977057
CATF,-1.0547480779278091
CATH,0.47600338430092926
CBLS,0.10820617642710655
CBOA,6.460262984729629
CBOJ,1.1546027505751004
CBON,-0.45326234982876046
CBOY,
CBSE,0.3123053855148747
CBTA,5.93431953278381
CBTJ,4.0653253512667975
CBTY,
CBXA,8.595015071402692
CBXJ,3.9595365549077193
CBXY,
CCEF,1.1780508949765711
CCFE,
CCMG,0.7975390488595899
CCNR,0.21683674617189524
CCOR,-0.491068041205892
CCRV,0.37064304390432345
CCSB,1.449444057114496
CCSO,0.4282722594727674
CDC,0.08316737635793149
CDEI,1.330592922190257
CDL,0.3717921439449637
CDX,0.2952700992873048
CEFA,0.15426308270397046
CEFS,0.6327111287598345
CEGX,
CEMB,-0.20975087881107973
CEPI,0.38729012091456416
CERY,0.42064551399553796
CETFF,0.009927905018778481
CETH,0.49961608246525685
CEW,-0.01164868781518565
CEWUF,0.6908700116874935
CFA,0.27786879457921376
CFATF,
CFIT,-0.7544315679716375
CFO,-0.03450766859939192
CFYFF,
CGABL,-0.1317055243208793
CGBCF,1.5336400464340219
CGBDL,0.9619013601108841
CGBL,1.693087826237981
CGBLF,0.5735321554118129
CGCB,0.5063282172179467
CGCP,-0.2780238149140052
CGCV,1.1922574271238524
CGDG,1.6140827268979607
CGDV,0.8468263430377895
CGGE,1.1694253675484094
CGGG,
CGGO,0.43580460231379414
CGGR,0.6974287227379723
CGHM,-0.5411299398228572
CGHY,
CGIB,-0.017493402592003427
CGIC,1.2521276499269631
CGIE,0.9833812068898408
CGMM,0.42376480573073344
CGMS,0.9899072526134963
CGMU,0.4103534519212842
CGNG,0.9746942456837102
CGRO,0.7855909679278292
CGSD,1.057700661657631
CGSM,0.9390968804967547
CGUI,2.4188119333979
CGUS,0.7292459871647312
CGV,0.27497998953935726
CGVV,
CGW,0.1373457136189606
CGXU,0.10664445003685061
CHAT,1.175953580130037
CHAU,-0.27784700803109547
CHGX,4.040451194234393
CHIQ,-0.09304776035844378
CHPS,0.5527419829425911
CHPY,3.300758175071094
CIBR,0.4630472376516365
CIL,0.21189396788968953
CLAYF,-0.5210529347861189
CLCG,
CLCV,
CLIP,1.6491065748576774
CLIX,-0.24525956122073186
CLOA,2.0895704832659856
CLOB,1.0109744842495088
CLOD,0.9741665217067764
CLOI,1.5628940542301508
CLOU,-0.21108300555791293
CLOX,1.8727613140843418
CLOZ,2.206034665161246
CLSE,0.9409923315339224
CLSM,-0.2863695965035393
CLYAF,-0.08361962521050777
CLYLF,-0.20991303430339303
CMBS,-0.5197463905961011
CMCI,-0.027089246617778846
CMDT,0.6247747421788421
CMDY,0.1692164763602032
CMF,-0.5767705143608933
CMJIF,0.4964882113590232
CMOXF,-0.09199538673474798
CNAV,0.5481776585770971
CNBS,-0.91283714642552
CNEQ,1.7674494809377361
CNFRZ,0.18435293787409032
CNRG,-0.2149778973362186
CNXT,-0.27462677132825775
CNYA,-0.28857850828342635
COAL,-0.7781501764841019
COIG,4.407870312599568
COII,
COIW,1.7707615551647886
COLO,0.3702636627516727
COM,0.15945912343174165
COMB,0.18354148517009164
COMT,0.26519606723793204
CONI,-1.8138058885298163
CONL,0.9251784168326145
COPA,-0.06224254572737919
COPJ,0.634180801574169
COPP,-0.1744752919862728
COPX,0.23048745405745297
COPY,2.269685201638267
CORO,3.1583749718684277
CORP,-0.3740472607005482
CORX,-1.646724066694964
COWG,1.2746342340857626
COWS,0.6462021791148671
COWZ,0.348665812703401
COYY,
CPAI,1.1377577158026886
CPII,-0.01811340236447792
CPLB,-0.4270653442373903
CPLCF,0.06749450660897363
CPLS,-0.08881678342979885
CPNJ,1.2102763804849934
CPNM,6.1718860705175365
CPNQ,1.0488722051399328
CPNS,1.142726963122418
CPRA,6.958623272966915
CPRJ,0.0812121237100481
CPRO,-0.2752785809353592
CPRY,-0.58903663541018
CPSA,1.0982018495536796
CPSD,0.7586200333493224
CPSF,1.015395905056491
CPSJ,1.1943888400209857
CPSL,0.7596330986082697
CPSM,2.528537615779547
CPSN,0.8358590326546278
CPSO,1.0921236086215358
CPSP,4.61840059272922
CPSR,9.65000544278727
CPST,0.9408686192570983
CPSU,
CPSY,0.8793338571202052
CPTFF,0.33932955723968894
CPXR,-0.08072321972627079
CQQQ,-0.23038946542315303
CRAK,0.3761844936793065
CRBN,0.38994594994473647
CRDT,0.21607588922616897
CRED,0.23104493072795584
CRMG,-1.57619410439948
CRPT,0.4331838989226958
CRTC,1.3894771651524715
CRWL,0.809368482965144
CRWU,
CSB,0.06500391859275945
CSCL,
CSCS,
CSD,0.32266465339490286
CSHI,3.4407668594598446
CSHP,0.45650933860395815
CSKRF,-0.45400357040896866
CSM,0.485554472369231
CSMD,0.5077888804519404
CSNR,2.4403039668258137
CSPF,1.3354416788445513
CSRE,-0.8661116591908261
CSTK,2.9130887624103936
CSTNL,0.53920411304995
CSWUF,
CTA,0.4864943617726267
CTEC,-0.483843419168888
CTEF,
CTEX,-0.21082255995686433
CTIF,
CURE,-0.13421792779454095
CUT,-0.2666457222487026
CVAR,0.13446798958315126
CVIE,0.9207574384723579
CVLC,1.3103444082890305
CVMC,0.49409863569587975
CVNX,3.0366720448207656
CVRD,0.1834302407386854
CVRT,1.2049946123258255
CVSB,4.810216680819937
CVSE,1.094269690557708
CVY,0.24869413756783765
CWB,-0.02593580514027302
CWEB,-0.11046276454151437
CWI,0.2059762806275712
CWS,0.424990106072957
CWVX,
CXRN,-3.367070934414013
CXSE,-0.24168005658336905
CYSXF,-0.24747232616793285
CZA,0.19062898897300157
CZAR,0.9577278487300218
DABS,1.5340235931226673
DAK,
DALI,0.04985827585530677
DAPP,0.3132772536736648
DAPR,0.3507450812631759
DARP,0.5054170132410584
DAT,0.1564489781495494
DAUG,0.29942905821668636
DAX,0.39341285951170446
DBAW,0.3883125787329893
DBEF,0.48255120288789255
DBEM,0.05377596745741732
DBEU,0.46708244356941697
DBEZ,0.4606830364027883
DBJP,1.118608887809407
DBMF,0.13586722309996838
DBND,-0.10403526514128295
DBXKF,
DBXRF,0.6722949007745497
DBXXF,0.13493826890706215
DCMT,0.32160761447944625
DCOMG,1.2228517567268367
DCOR,1.3228258326002333
DCRE,1.8461483931316551
DDEC,0.6118765039429522
DDFL,
DDIV,0.38350031447480437
DDLS,0.41882589098470496
DDM,0.3006934248643378
DDTL,
DDWM,0.6404471832306743
DECM,0.8773215238565927
DECO,0.8804268712218764
DECP,0.9421670564183013
DECU,0.7231372596559771
DECZ,0.539500763392446
DEED,-0.45632005595089875
DEEF,0.15901434014713883
DEEP,0.0026595887745867433
DEFR,1.3933927072371812
DEHP,0.23729768567404005
DEM,0.30211398585225857
DEMWF,-0.09108260298239783
DEMZ,0.49426993852551393
DES,0.11270421079780427
DESK,0.5263483465932676
DEUS,0.3354304055876545
DEW,0.449711351005981
DEXC,0.856110002444975
DFAC,0.4233693243329402
DFAE,0.11427839661342729
DFAI,0.287236505411351
DFAR,-0.060237774939731474
DFAS,0.16862107437947657
DFAT,0.2752811175867794
DFAU,0.49048415634328824
DFAW,1.308225542654685
DFAX,0.29254958010294685
DFCA,-0.3449072808166791
DFCF,-0.4618147181731262
DFE,0.07763335373798208
DFEB,0.5476709312769522
DFEM,0.35387635394188016
DFEN,0.6726044256356571
DFEV,0.4502498903199624
DFGP,0.7363719639937802
DFGR,0.27537272908058247
DFGX,0.6598031095343436
DFIC,0.42878233878215094
DFII,7.606403357131876
DFIP,-0.413282509179652
DFIS,0.3434178918230099
DFIV,0.5621744368751138
DFJ,0.31248273485093075
DFLV,0.6328397732852808
DFND,0.10628750945460931
DFNL,0.5242709381636979
DFNM,-0.5732115204283932
DFSB,0.2910788237721097
DFSD,-0.25871178376136494
DFSE,0.7803375454156689
DFSI,0.8828336278065712
DFSU,0.9986352141121636
DFSV,0.23114942632527502
DFUS,0.5051550569113479
DFUV,0.35772225637292404
DFVE,0.5957175668730222
DFVX,1.2082761601162202
DGCB,0.7821122720567756
DGIN,0.19850220838868912
DGRE,-0.008739433932410386
DGRO,0.4042275369887161
DGRS,0.1436275735505244
DGRW,0.5543090506621902
DGS,0.1799453446899831
DGT,0.5468355246819995
DHCNI,0.08938621282648755
DHDG,0.8547335504639599
DHS,0.4556857367903768
DHSB,0.4756460774916776
DHYAF,1.0356044709697698
DIA,0.3673860638267847
DIAL,-0.34469676890383866
DIEM,0.1917095749952588
DIG,0.6235793913701932
DIHP,0.27482170174290366
DIM,0.2547749382847653
DINT,0.328361695212632
DISV,0.5373558306964207
DIV,0.09704668530431818
DIVB,0.4008741667246806
DIVD,0.9545029227620601
DIVG,0.8832976763372868
DIVI,0.48540267384573876
DIVL,0.4675239326416491
DIVN,
DIVO,0.5057693524715601
DIVP,0.14460242684252886
DIVS,0.40980006089982096
DIVY,0.19151277302191064
DIVZ,0.4712186531904684
DJAN,0.5199895315513204
DJD,0.3726493663519495
DJGLF,
DJIA,0.25656185335735826
DJSCF,-1.385175053783017
DJTU,-0.8110487805784059
DJUL,0.6367274996843426
DJUN,0.5885772316239137
DJXMF,
DJXSF,0.19660289196224467
DJXXF,0.3473683930315176
DKNX,
DKUP,
DLLL,1.2547524719888221
DLN,0.5515272902919122
DLS,0.15190928201677836
DMAR,0.5082742092888679
DMAT,-0.1635195298953642
DMAX,0.9146504218747213
DMAY,0.4028938535223031
DMBS,0.03775193883092549
DMCY,0.16027452303203568
DMX,1.3023462085729431
DMXF,0.12252988191176696
DNL,-0.0479744824619904
DNOV,0.4961777816772413
DOCT,0.5227707906080904
DOG,-0.3626087154684283
DOGG,0.3631769017323718
DOL,0.394859849396173
DON,0.3229503506256532
DPST,0.062187149192214033
DRAG,0.7128185562043855
DRAI,1.121433950199309
DRGN,
DRIP,-0.6591249120057322
DRIV,-0.09574744617413634
DRLL,0.13122124912899388
DRN,-0.09343298397449354
DRSK,-0.06293886185068169
DRUP,0.47356486200307224
DRV,0.04210662031021646
DSCF,-0.16496058545891873
DSEP,0.5847917595004947
DSI,0.46706280189647154
DSMC,0.4308444226140562
DSPY,5.758734633904525
DSTL,0.36186154448439894
DSTX,0.03695914653218841
DTAN,0.7448560702317399
DTCR,0.15725112639085567
DTD,0.5175090052460539
DTEC,-0.04441691372875359
DTH,0.4393079688078901
DTRE,-0.2501367625251392
DUBS,1.2390628665753995
DUG,-0.7773182350588866
DUHP,0.5953858237924887
DUKH,-0.22286223922635123
DUKQ,0.11307193919362607
DUKX,-0.41719081443726375
DUKZ,-0.058734178130964126
DURA,0.15497887725281956
DUSA,0.411787001963255
DUSB,2.305118047658406
DUSL,0.4798443703154016
DUST,-0.5240931566280754
DVAL,0.41994121980503263
DVDN,-0.1771673948575197
DVIN,
DVLU,0.3026248754862498
DVND,0.7434168248929716
DVOL,0.24382512384539182
DVQQ,0.44416038766814603
DVRE,
DVSP,0.23734625947797974
DVUT,
DVXB,
DVXC,
DVXE,
DVXF,
DVXK,
DVXP,
DVXV,
DVXY,
DVY,0.3503691819712564
DVYA,0.2787515088629291
DVYE,0.018232296716621445
DWAS,0.02221457298361676
DWAW,0.14975887132552793
DWLD,0.3920060527174946
DWM,0.3420792372321787
DWMF,0.4452546805412519
DWSH,-0.012226464201347625
DWUS,0.3696507440313737
DWX,0.20783915884199636
DXD,-0.36566529227241035
DXIV,1.052647687847368
DXJ,1.4275088775689178
DXJJF,1.5460425921631573
DXMEF,0.8874175708863291
DXUV,0.32036361093124377
DYFI,-0.8492381597249928
DYLD,-0.5141719011341979
DYLG,0.45902040063367766
DYNF,0.6412808262042987
DYTA,0.4747522349102306
EAFG,0.13679674383752596
EAGG,-0.567378788171211
EAGL,0.9185159515095904
EALT,1.3764844016931257
EAOA,0.24674759979195132
EAOK,-0.14930294725308485
EAOM,-0.03960354504100303
EAOR,0.12623417766545866
EASG,0.13614972422505306
EATZ,0.21657643549530584
EBI,0.464228648228497
EBIT,-0.4025423849503055
EBIZ,0.0489461637894631
EBND,-0.27811876186460727
ECH,0.2796137977733453
ECLN,0.5830323248169152
ECML,0.5283069004017004
ECNS,-0.1311834617709733
ECON,-0.1036262110846863
ECOW,0.05850131357563434
ECSTF,
ECYAF,
EDC,-0.1778982749832976
EDEN,-0.0623701365205706
EDGE,0.157110093448485
EDGF,-0.009474046815251205
EDGH,0.5541262899886749
EDGI,1.0932191440903567
EDGU,0.4136028143437924
EDIV,0.6363599688823893
EDOG,0.12750733555039095
EDOW,0.33568074926750907
EDV,-0.7492259912744548
EDZ,-0.03982739998285347
EELV,0.2862997233726322
EEM,-0.04298203868675318
EEMA,-0.0009890628174860593
EEMO,-0.07055078707030096
EEMS,0.08048956565178929
EEMV,0.026650275908245147
EEMX,0.010057204383434682
EES,0.10803353773822624
EET,-0.162097535039811
EETH,0.7221248279504081
EEV,-0.08023103964491408
EFA,0.23124325711407023
EFAA,0.7993972325796187
EFAD,-0.21739730331108212
EFAS,0.48633425182695306
EFAV,0.16079252250843337
EFAX,0.20164354594785167
EFFDF,-0.2091771449160609
EFFE,1.8712047042308377
EFFI,1.9365908310850033
EFG,-0.0074123153675741925
EFIV,0.551980064312042
EFNCF,0.24951558246899883
EFNL,-0.1387843912437185
EFO,0.12468241312591431
EFRA,0.48204335076453086
EFU,-0.29393441456802755
EFV,0.46845210322967307
EFZ,-0.2849572988054134
EGGQ,1.3060751154567414
EGGS,1.0996399625722137
EGGY,1.1108956882908323
EGLE,6.185071067409173
EGUS,1.614712290423484
EHLS,0.5715907003030114
EIDO,-0.09467241297339654
